"","x","y"
"1",0.257448115349572,-1.93077101894543
"2",-0.674478357086457,0.697237175568567
"3",0.0476599489279455,2.33945324264224
"4",0.936337255205002,0.0421977658580168
"5",0.289705445702951,-1.81979717515958
"6",0.143488806198162,-0.506110935106293
"7",0.455000084242759,0.431998075298861
"8",0.81741919913207,0.306047224690906
"9",-0.355893795810935,-0.0937893599793572
"10",1.11278174934395,-1.25763168947487
"11",0.64124809831085,2.05377224710338
"12",-1.36935294649284,-0.866250609078998
"13",0.57820241058724,0.340217785118766
"14",-0.676683773873634,-1.07653382769054
"15",0.741650198712195,1.12172655941835
"16",0.158181754955238,-0.25766943731465
"17",-0.279966525748786,-1.21366944729299
"18",0.656976297911707,-0.38830887574182
"19",-0.803034360382897,-0.0599269703657767
"20",-0.362624962762308,-0.142909352293241
"21",-0.131919303295803,0.098110184956781
"22",0.630651606258885,1.25268213706908
"23",-0.0986183987277807,-0.798340929371577
"24",-1.6362997315531,-0.769048656585122
"25",-1.4514011973095,0.292358207481755
"26",-0.270072764330791,-0.690416522475891
"27",-1.18716123962656,-0.944741627759318
"28",-0.79583915159475,-0.518297860701062
"29",0.738151911653343,1.52087224352808
"30",-0.834099352914667,1.72029157031884
"31",-0.039719218938281,1.34281270104216
"32",1.6307363213572,0.15891495584196
"33",1.02052827608733,0.540127235261167
"34",1.3027543490487,-1.14306030041172
"35",0.0101974123298872,0.861627480385944
"36",1.60567134327022,-0.996890848455455
"37",-1.09423986583487,-0.461287254357482
"38",2.14442483369829,1.63242269917008
"39",1.46027641859067,-0.129937132594413
"40",0.58274731734247,2.2344817524213
"41",1.28757469272032,-0.244457524847941
"42",-0.970058428600505,-0.642931802402196
"43",-1.10375930594818,1.06176951019526
"44",-1.81206046908424,0.98164503518764
"45",0.555623664392849,0.628297308689124
"46",0.165031175034141,0.608366790457496
"47",-0.249779349044563,1.52951229396069
"48",-0.242231691722429,-0.458514243822934
"49",0.603037814656648,1.36631524412884
"50",-1.56280624736053,1.45793421995213
"51",0.262807302109641,0.700074524574538
"52",-0.0941614383892698,-1.28650033481059
"53",-0.8539753187687,-0.0813867516973417
"54",-0.951590338491328,1.23713544958134
"55",0.486369055534488,-0.743056449299496
"56",0.82025884861602,-1.0761009715754
"57",-1.80247710570709,-0.705385562181978
"58",-0.43213274211828,1.45681264878188
"59",-1.36912704478045,0.358493073281396
"60",-0.264248687732284,1.17500741738987
"61",-0.77175694236769,-0.700949210955
"62",0.18766477019303,-1.40453215376533
"63",0.508026672643208,0.576368783888614
"64",0.831511742126623,1.47030222165539
"65",-0.0732227097987357,0.994639457739393
"66",-0.384523780889358,-1.26305027389199
"67",1.55442852827279,-0.894802751823315
"68",1.06965145968165,0.567236635586019
"69",1.66157234086257,-2.04051105498995
"70",-0.0476760493867772,-0.635896204076179
"71",0.16701135421104,1.13160045168972
"72",1.32761235430712,-1.42314107565029
"73",-0.218490450193945,1.85396754074981
"74",0.537754064029624,0.374833831148929
"75",-0.307579263218733,0.243082890096676
"76",-0.352204031873628,1.19276977690512
"77",-1.69172082787809,0.599754694154891
"78",2.01017425653512,0.259095984804824
"79",-1.51790787765457,0.6935392802045
"80",-0.161483961925653,0.674784948207831
"81",-0.0940978358505624,0.144841077957374
"82",-0.534725475421712,0.425178701412981
"83",2.32594200361381,-0.679274748058416
"84",-2.71229824437032,1.99884972877958
"85",-1.78123896149934,0.177728439261386
"86",-0.889414589302088,-0.289570260605012
"87",1.90837471496482,-0.115921001426396
"88",0.230338365342628,1.41674639408676
"89",0.196665066201161,0.0193262424785564
"90",-0.959955747761177,-1.35204352911084
"91",0.473650673671283,-0.420071208908026
"92",-0.526562743194892,1.1972223930067
"93",-0.279346544164976,-1.11119266280058
"94",-0.976941328951028,-1.16337162118357
"95",-1.19206247630332,-0.387128041248758
"96",0.669849686545707,-0.559221233497847
"97",-0.852036431646629,-0.193599785308229
"98",-1.55183988403373,0.177629456607205
"99",-0.399702618618798,0.705590240223745
"100",0.868215887622776,-1.6756474731649
"101",-0.356555809842472,0.727099738099791
"102",0.754951085945867,-1.21541179288139
"103",-1.70703905999225,0.940153191106579
"104",1.33741610594087,-0.198444299152437
"105",0.565192397405797,-0.930809785146842
"106",-0.26267304397806,0.0317740124346392
"107",-1.59367037780262,1.09418257550241
"108",-0.84955166205524,0.665518179942572
"109",-1.11589455475383,0.200199234975785
"110",0.0433784366600777,0.547869973004023
"111",-0.788275417736696,0.624195085695473
"112",2.68572372340294,-0.577273055595903
"113",1.0675895895016,0.696974515037401
"114",-1.02865794800238,-1.38318058827293
"115",-0.396986182346473,-0.0526003783647261
"116",1.28152393372151,-0.356352283976101
"117",0.895823199110607,-0.233756813957921
"118",-0.836280429340691,-0.324544576274989
"119",-0.534003870173888,-1.12317478168881
"120",1.93822055914912,0.408259993767787
"121",0.646963701084589,1.57278880974607
"122",-0.161296877919208,0.323308400668694
"123",0.154452916888177,1.11072248610824
"124",-1.12753604224886,-2.67115272777819
"125",-0.136731885288265,1.14262638833933
"126",-0.360903864642279,-0.620660682461148
"127",0.0268661168561957,0.511230379104083
"128",-1.10374168207496,0.530970349698339
"129",5.10169993684454e-05,0.594369165944211
"130",-1.98834823763758,0.852215391157326
"131",1.17817383755138,0.0269890836894146
"132",0.490165163894269,0.0711149329195855
"133",2.74934771121538,-0.875337147664235
"134",0.819410436317919,0.225111013698326
"135",0.136945002789408,1.10076541474248
"136",-1.4175983703346,0.143196279068425
"137",1.54191413725701,-0.156345022399331
"138",-0.11407316411889,0.012302900552534
"139",1.23341652509683,-0.344986259908611
"140",0.400153746074487,-0.23416431414308
"141",0.288759820829724,0.202025077497093
"142",0.178356800763873,0.687125656643026
"143",1.5236644984978,0.192108501787096
"144",0.967379198750528,-0.186243005628755
"145",-0.991685304138233,-1.21002094138635
"146",0.965804679158133,0.121418831636792
"147",-1.08585076476215,0.0151861334908734
"148",-0.0621264750107923,0.753110207227677
"149",-0.278988403222717,0.484684383590803
"150",-2.88671410240979,0.225333377383807
"151",-0.101060465669745,0.194755683150113
"152",-0.0973786983621749,0.362105130850755
"153",-0.0747721551935791,1.07841279667429
"154",-0.459682686245546,0.675285789476874
"155",0.0183902405057763,1.03381306915185
"156",1.5034640155978,0.552695677757528
"157",0.374628599796984,-0.49751861725171
"158",0.0487728831934306,0.532856968443195
"159",-0.836655593741397,-1.23057416736379
"160",1.80620352483228,0.991099701680555
"161",0.790730483432485,0.740876624493059
"162",-0.606718331122233,0.157390249473523
"163",0.819560725716375,-1.73438735580298
"164",0.953466481293019,2.07019139208159
"165",0.39911099050219,-0.149757451505433
"166",1.63858514988643,1.70499758191141
"167",-0.885498159097391,0.531933978398104
"168",-1.8569085707533,-0.776973444745785
"169",-0.32429831727913,0.447734896562376
"170",1.08497794039973,2.11874709888309
"171",0.77659801703473,-0.420783960395627
"172",0.964742229277806,-0.242451200580311
"173",1.2381780895205,-0.0496106991380685
"174",-0.475751358308357,-0.215103365352054
"175",0.24562655624229,0.661462565708296
"176",0.820169492113095,-0.550815522143191
"177",-1.57974530913062,-0.458719800059919
"178",1.75683798532001,-0.302156952474513
"179",0.513441661709918,1.53675090648156
"180",-0.398066259941526,-0.936148989155481
"181",0.340955626651626,-0.127187522886525
"182",0.179849800929572,-1.62327765369861
"183",0.193724227185493,-0.0213655040391613
"184",-0.892728129060937,0.440763813784811
